account_id,customer_id,account_type,open_date,balance,branch
500654.0,1430.0,Savings,,281016.0,Chennai-Main
500450.0,1291.0,Salary,2024-07-27,177261.0,Hyderabad-South
501137.0,1764.0,Salary,2024-07-27,82331.0,Bangalore-Main
501616.0,2086.0,Salary,2024-07-28,185028.0,Hyderabad-South
502387.0,2599.0,Fixed Deposit,2024-07-28,217082.0,Mumbai-West
501695.0,2135.0,Current,2024-07-28,429494.0,
502609.0,2739.0,Current,2024-07-28,135600.0,Pune-Main
501875.0,2261.0,Fixed Deposit,2024-07-28,282034.0,Hyderabad-Main
500085.0,1054.0,Savings,2024-07-28,454312.0,Bangalore-East
500312.0,1200.0,Salary,2024-07-28,238390.0,Pune-Main
502768.0,2850.0,Salary,2024-07-29,133335.0,Delhi-North
502364.0,2583.0,Salary,2024-07-29,190433.0,
502489.0,,Savings,2024-07-29,446763.0,Delhi-North
500677.0,1446.0,Fixed Deposit,2024-07-30,337021.0,Hyderabad-South
,2186.0,Savings,2024-07-30,311177.0,Mumbai-Main
500479.0,1310.0,Fixed Deposit,2024-07-30,403216.0,Chennai-North
501961.0,2320.0,Savings,2024-07-30,166102.0,
502651.0,2770.0,Savings,2024-07-30,274650.0,
500131.0,1081.0,Fixed Deposit,2024-07-30,134219.0,Mumbai-Main
502343.0,2568.0,Savings,2024-07-31,479318.0,Delhi-North
500051.0,,Salary,2024-07-31,228823.0,Pune-Main
500447.0,1289.0,Savings,2024-07-31,280015.0,Pune-Main
502726.0,2818.0,Current,,282013.0,Bangalore-Main
500631.0,1417.0,Current,2024-07-31,,
501367.0,1914.0,Fixed Deposit,2024-07-31,246958.0,Mumbai-West
501920.0,2293.0,Current,2024-07-31,239211.0,Chennai-North
502117.0,2420.0,Current,2024-08-01,465586.0,Hyderabad-South
502981.0,2988.0,,2024-08-01,321162.0,Pune-Central
502135.0,2431.0,Fixed Deposit,2024-08-01,156942.0,Pune-Main
503001.0,3000.0,Fixed Deposit,2024-08-01,338850.0,Pune-Main
500789.0,1527.0,Fixed Deposit,2024-08-01,376671.0,Delhi-North
500231.0,1146.0,Salary,2024-08-01,494839.0,Mumbai-Main
500066.0,,Salary,2024-08-02,394033.0,Pune-Main
500474.0,1307.0,Salary,,241755.0,Chennai-North
,2803.0,Savings,2024-08-02,444632.0,Pune-Main
500745.0,1497.0,Fixed Deposit,2024-08-02,19919.0,Hyderabad-Main
500348.0,1224.0,Savings,2024-08-02,357144.0,Delhi-Main
501175.0,1790.0,Savings,,349197.0,Pune-Central
,2092.0,,2024-08-02,,Mumbai-West
502304.0,2545.0,Savings,2024-08-02,382266.0,Bangalore-East
500881.0,1588.0,Fixed Deposit,2024-08-03,4004.0,Bangalore-East
502549.0,2700.0,Salary,2024-08-03,15016.0,Bangalore-Main
502924.0,2952.0,Savings,,381368.0,Bangalore-Main
501788.0,2197.0,Current,2024-08-03,96323.0,Hyderabad-South
502839.0,,Salary,2024-08-03,407060.0,Mumbai-Main
501901.0,,Fixed Deposit,2024-08-03,389951.0,Delhi-North
501563.0,2051.0,Fixed Deposit,2024-08-03,241411.0,Hyderabad-South
502097.0,2407.0,Savings,2024-08-03,389367.0,Delhi-Main
502292.0,2536.0,Salary,2024-08-03,76188.0,Hyderabad-South
,2778.0,,2024-08-04,,Bangalore-East
502816.0,2878.0,Savings,2024-08-04,180251.0,
,1037.0,Savings,2024-08-04,227901.0,Mumbai-Main
501975.0,2328.0,Savings,2024-08-05,155578.0,Delhi-Main
500025.0,1016.0,Fixed Deposit,2024-08-05,64702.0,Pune-Central
501117.0,1750.0,Current,2024-08-05,180345.0,Bangalore-East
502144.0,,Savings,2024-08-05,327506.0,Pune-Central
,2175.0,Current,2024-08-06,,Chennai-Main
500734.0,1489.0,Current,2024-08-06,372618.0,
502051.0,2375.0,Savings,2024-08-06,302486.0,Bangalore-East
502339.0,2565.0,Salary,2024-08-06,42047.0,Pune-Central
501188.0,1799.0,Savings,2024-08-07,260830.0,Pune-Main
501815.0,2217.0,Fixed Deposit,2024-08-07,7344.0,
501734.0,2165.0,,2024-08-07,372139.0,Pune-Central
502971.0,2981.0,Current,2024-08-07,177833.0,Delhi-North
501781.0,2192.0,Fixed Deposit,2024-08-07,32734.0,Delhi-Main
500539.0,,Savings,2024-08-08,481673.0,Delhi-Main
502614.0,2743.0,Salary,2024-08-08,143626.0,Chennai-North
501037.0,1693.0,Salary,2024-08-08,,
500382.0,1248.0,Current,2024-08-08,267775.0,Delhi-Main
502242.0,2504.0,Salary,2024-08-09,292537.0,Chennai-Main
,2997.0,Salary,2024-08-09,90961.0,Delhi-North
500097.0,1061.0,,2024-08-10,,Delhi-Main
502488.0,2661.0,Salary,2024-08-10,311641.0,Hyderabad-South
501668.0,2117.0,Salary,2024-08-10,470346.0,Mumbai-Main
500422.0,1274.0,Savings,2024-08-10,42259.0,Hyderabad-Main
,2953.0,Current,2024-08-10,114542.0,Mumbai-Main
500514.0,1334.0,Current,2024-08-11,271552.0,Bangalore-Main
502815.0,2878.0,Salary,2024-08-12,84878.0,Hyderabad-South
500892.0,1596.0,Savings,2024-08-12,479282.0,Pune-Main
500371.0,1242.0,Current,2024-08-12,122507.0,Bangalore-Main
500602.0,1398.0,Savings,2024-08-13,410257.0,Mumbai-West
501646.0,2104.0,Salary,2024-08-13,361696.0,Delhi-Main
502400.0,2608.0,Savings,2024-08-13,457126.0,Hyderabad-Main
,1806.0,Salary,2024-08-13,281223.0,Bangalore-East
502299.0,2541.0,Savings,2024-08-13,378623.0,Chennai-Main
500269.0,1172.0,Current,2024-08-13,451807.0,Delhi-North
501072.0,1720.0,Current,2024-08-13,297347.0,Mumbai-West
502358.0,2579.0,Fixed Deposit,,376195.0,Pune-Main
502620.0,2749.0,Current,2024-08-14,176297.0,Pune-Central
502973.0,2983.0,Current,2024-08-14,166876.0,Hyderabad-South
,2371.0,Savings,2024-08-14,137239.0,Mumbai-Main
500443.0,1286.0,Fixed Deposit,2024-08-15,112735.0,Chennai-North
502713.0,2809.0,Current,2024-08-15,174213.0,Hyderabad-South
,2120.0,Salary,2024-08-15,,Pune-Central
500457.0,1296.0,Savings,2024-08-16,420406.0,Delhi-North
501955.0,2316.0,Fixed Deposit,2024-08-16,195014.0,Hyderabad-Main
502890.0,2929.0,Savings,2024-08-16,460122.0,Delhi-Main
500093.0,1059.0,Salary,2024-08-16,,Hyderabad-Main
502559.0,2707.0,,2024-08-16,23444.0,Pune-Main
502833.0,2891.0,Savings,2024-08-16,170653.0,Delhi-North
501882.0,2265.0,Fixed Deposit,2024-08-16,183942.0,Pune-Central
500172.0,1106.0,Fixed Deposit,2024-08-17,37403.0,Mumbai-West
500553.0,1366.0,Salary,2024-08-17,392850.0,Mumbai-West
500285.0,1183.0,Current,,467594.0,Pune-Main
502908.0,2940.0,,2024-08-18,326460.0,Pune-Main
502623.0,2751.0,Salary,,347702.0,Bangalore-Main
501177.0,,Salary,2024-08-19,104241.0,Chennai-Main
501792.0,2200.0,Savings,2024-08-19,445022.0,Delhi-North
501534.0,2030.0,Fixed Deposit,2024-08-19,405876.0,Delhi-North
501357.0,1909.0,Salary,2024-08-19,440595.0,Chennai-North
502205.0,2481.0,Salary,2024-08-19,104166.0,Mumbai-Main
501717.0,2151.0,Savings,2024-08-19,227985.0,Bangalore-East
502259.0,2516.0,,2024-08-19,,Pune-Central
501864.0,2252.0,Savings,2024-08-20,,Chennai-North
501151.0,1774.0,Current,2024-08-20,,Hyderabad-South
502962.0,2976.0,Salary,2024-08-20,159971.0,Bangalore-Main
501500.0,2005.0,Current,2024-08-20,55807.0,Delhi-Main
501578.0,,Savings,2024-08-20,428852.0,Hyderabad-South
502066.0,2385.0,Current,2024-08-20,89928.0,Mumbai-West
502573.0,2716.0,Savings,2024-08-20,,Hyderabad-South
500158.0,1097.0,Savings,2024-08-20,114149.0,Chennai-Main
500390.0,1253.0,Current,2024-08-21,,Pune-Main
500476.0,1308.0,Savings,2024-08-21,8981.0,Hyderabad-South
502613.0,2742.0,Savings,2024-08-21,106259.0,Delhi-North
501319.0,1884.0,Savings,2024-08-21,496605.0,Hyderabad-Main
500308.0,1196.0,Current,2024-08-22,51327.0,Delhi-North
501963.0,2321.0,Fixed Deposit,2024-08-22,,Hyderabad-Main
,2401.0,,2024-08-22,95544.0,Bangalore-Main
500334.0,1215.0,Current,,469510.0,Pune-Central
500362.0,1234.0,Savings,2024-08-23,157047.0,Mumbai-West
502612.0,2742.0,Current,2024-08-23,39150.0,Delhi-North
500933.0,1625.0,Savings,2024-08-23,299153.0,Mumbai-Main
,1562.0,,2024-08-23,361623.0,Delhi-North
500327.0,,Salary,2024-08-24,121715.0,Chennai-Main
500999.0,1664.0,Salary,2024-08-24,410689.0,Pune-Central
502545.0,2698.0,,2024-08-24,123640.0,Hyderabad-South
500099.0,1062.0,Fixed Deposit,2024-08-24,255907.0,Pune-Central
501361.0,,Fixed Deposit,2024-08-25,67741.0,
500120.0,1075.0,Savings,2024-08-25,243256.0,
501395.0,1934.0,Current,,,Delhi-North
500114.0,1071.0,Current,2024-08-25,245915.0,Hyderabad-Main
500800.0,1536.0,Salary,2024-08-25,477729.0,Chennai-Main
502451.0,2640.0,Current,2024-08-25,200278.0,Delhi-Main
502341.0,2567.0,Fixed Deposit,2024-08-26,197883.0,Pune-Main
501964.0,2321.0,Current,2024-08-26,373935.0,Hyderabad-Main
501115.0,1749.0,Current,,11297.0,Chennai-North
500060.0,1038.0,Current,2024-08-26,316638.0,Pune-Main
502112.0,2417.0,Current,,,
500516.0,1336.0,Savings,,491086.0,Mumbai-West
502392.0,2602.0,Salary,2024-08-27,254904.0,
502955.0,2971.0,Savings,2024-08-27,,Pune-Main
502515.0,2679.0,Salary,2024-08-28,33590.0,Hyderabad-Main
500421.0,,Salary,2024-08-28,250160.0,Hyderabad-Main
500691.0,1455.0,Salary,2024-08-28,1565.0,Bangalore-Main
501888.0,2270.0,Current,2024-08-28,373689.0,Delhi-North
502337.0,2564.0,Fixed Deposit,2024-08-29,119704.0,Delhi-Main
502618.0,2747.0,Savings,2024-08-29,210069.0,
502687.0,2793.0,Salary,2024-08-29,310846.0,Chennai-North
501876.0,2261.0,Savings,2024-08-29,461501.0,Hyderabad-South
500944.0,1631.0,Salary,2024-08-29,168337.0,
502057.0,2379.0,Current,2024-08-29,301827.0,Chennai-Main
500233.0,1147.0,Salary,,27135.0,
500585.0,1386.0,Current,2024-08-29,465907.0,Pune-Central
500350.0,1225.0,Salary,2024-08-30,127222.0,
502463.0,2647.0,Fixed Deposit,2024-08-30,491941.0,Chennai-Main
,2841.0,Fixed Deposit,2024-08-30,156734.0,Bangalore-East
500124.0,1077.0,Savings,2024-08-30,361099.0,Mumbai-West
501804.0,2210.0,Savings,2024-08-30,192101.0,Delhi-Main
501220.0,,,2024-08-31,128345.0,Pune-Central
502404.0,2611.0,Current,2024-08-31,289818.0,Chennai-Main
501982.0,2332.0,Salary,2024-09-01,137704.0,Pune-Central
502410.0,2614.0,Salary,2024-09-01,286470.0,Chennai-Main
502694.0,2797.0,Savings,,148469.0,Pune-Main
502483.0,2658.0,Salary,2024-09-01,258124.0,Pune-Central
500604.0,1400.0,,2024-09-01,139428.0,Pune-Main
500316.0,,Salary,2024-09-02,88856.0,Mumbai-West
500794.0,1530.0,Current,2024-09-02,272645.0,Pune-Main
501509.0,2012.0,Salary,2024-09-02,125836.0,
502230.0,2496.0,,2024-09-02,314792.0,Bangalore-East
500924.0,1619.0,Fixed Deposit,2024-09-02,399843.0,Bangalore-East
502495.0,,Current,2024-09-02,388428.0,Hyderabad-Main
502287.0,2532.0,Fixed Deposit,2024-09-03,194423.0,Hyderabad-Main
500621.0,1411.0,Savings,2024-09-03,444043.0,Bangalore-East
502665.0,2779.0,Salary,2024-09-03,374804.0,Pune-Main
500517.0,1337.0,Fixed Deposit,2024-09-03,431026.0,Bangalore-Main
500343.0,,Fixed Deposit,2024-09-04,166484.0,Bangalore-East
,2264.0,Fixed Deposit,2024-09-04,64523.0,Pune-Main
501093.0,1734.0,Salary,2024-09-04,,Bangalore-Main
500609.0,1403.0,Salary,2024-09-05,59012.0,Delhi-Main
502732.0,2824.0,Current,,8421.0,Pune-Main
501016.0,1677.0,Salary,2024-09-06,11593.0,Pune-Main
501201.0,,Salary,2024-09-06,162237.0,Bangalore-Main
500610.0,1404.0,Current,2024-09-06,174616.0,Mumbai-Main
502909.0,2941.0,Current,2024-09-07,54273.0,
500596.0,1394.0,Fixed Deposit,2024-09-07,4203.0,Mumbai-West
,2601.0,Salary,,,Bangalore-Main
500094.0,1059.0,Salary,2024-09-09,313727.0,
,2984.0,Salary,2024-09-09,46068.0,Delhi-North
501311.0,1879.0,Fixed Deposit,2024-09-09,251104.0,Pune-Central
501432.0,1957.0,Current,2024-09-10,127512.0,Hyderabad-Main
502124.0,2424.0,Salary,2024-09-10,163267.0,Chennai-North
,1068.0,Fixed Deposit,2024-09-10,372867.0,
501914.0,2288.0,Savings,2024-09-11,325101.0,Chennai-North
501183.0,1796.0,Current,2024-09-11,483302.0,Mumbai-Main
500472.0,1306.0,,2024-09-11,185712.0,
,1925.0,Savings,2024-09-11,455608.0,Delhi-Main
501107.0,1743.0,Fixed Deposit,2024-09-12,77197.0,Delhi-North
500177.0,1110.0,,2024-09-12,162266.0,Chennai-Main
502896.0,2933.0,Salary,2024-09-12,309497.0,Pune-Central
501770.0,2186.0,Current,2024-09-12,359226.0,Mumbai-Main
500766.0,1510.0,Fixed Deposit,2024-09-12,209900.0,Bangalore-East
502286.0,2531.0,Salary,2024-09-12,,Chennai-Main
500681.0,1448.0,Current,2024-09-13,421417.0,Bangalore-Main
502330.0,2560.0,Fixed Deposit,2024-09-13,447846.0,Bangalore-East
500670.0,1441.0,Current,2024-09-13,104160.0,Mumbai-Main
502159.0,2449.0,Savings,2024-09-14,449129.0,
500586.0,1387.0,Salary,,378083.0,Mumbai-Main
500445.0,1288.0,Salary,2024-09-15,245311.0,Chennai-Main
500275.0,1176.0,Salary,2024-09-15,126809.0,Pune-Main
501204.0,1808.0,Current,2024-09-15,478557.0,Chennai-North
501860.0,2250.0,Fixed Deposit,,311250.0,Mumbai-Main
501659.0,2111.0,Fixed Deposit,,145086.0,Pune-Main
502327.0,2559.0,Savings,2024-09-17,67532.0,Pune-Central
500850.0,1569.0,Salary,2024-09-17,280151.0,Pune-Main
501235.0,1830.0,Current,2024-09-18,35023.0,Delhi-North
502631.0,,,,412749.0,Delhi-North
500017.0,1011.0,Savings,2024-09-19,464118.0,Pune-Central
500733.0,1489.0,Current,2024-09-19,362999.0,Mumbai-West
500788.0,,Salary,2024-09-19,423844.0,Mumbai-West
502646.0,2766.0,Salary,2024-09-19,374075.0,Bangalore-Main
501355.0,1908.0,Savings,2024-09-19,123670.0,Bangalore-Main
502933.0,2957.0,,2024-09-19,403259.0,Mumbai-West
,2746.0,Current,2024-09-19,344296.0,Chennai-Main
501134.0,1761.0,Savings,2024-09-20,460489.0,Bangalore-East
501632.0,2095.0,Salary,2024-09-20,325213.0,Bangalore-Main
502228.0,2495.0,,2024-09-20,456160.0,Delhi-North
501935.0,2304.0,Current,2024-09-20,300185.0,Bangalore-East
501931.0,2302.0,Current,2024-09-20,169896.0,Chennai-North
500326.0,1209.0,Salary,2024-09-20,181086.0,Mumbai-West
500642.0,1424.0,Salary,2024-09-20,283046.0,Mumbai-West
500812.0,1545.0,Savings,2024-09-21,146624.0,
,2050.0,Salary,2024-09-21,449614.0,
502164.0,,Current,2024-09-21,304678.0,Delhi-North
502709.0,2806.0,Fixed Deposit,2024-09-22,107188.0,Mumbai-West
502080.0,2394.0,Savings,2024-09-22,274129.0,Delhi-North
501989.0,2335.0,Salary,,63239.0,Pune-Main
,1374.0,Fixed Deposit,2024-09-22,206754.0,Bangalore-Main
500034.0,1022.0,Fixed Deposit,2024-09-22,,
500647.0,1427.0,Savings,2024-09-22,214718.0,Delhi-Main
501298.0,1872.0,Fixed Deposit,2024-09-22,429390.0,Bangalore-Main
501252.0,1842.0,Current,2024-09-24,318565.0,Delhi-Main
500499.0,1324.0,Current,2024-09-24,433956.0,Pune-Central
502466.0,2648.0,Current,2024-09-25,64736.0,Mumbai-West
501894.0,2275.0,Salary,,,Chennai-Main
500398.0,1259.0,Current,,167996.0,Delhi-Main
501081.0,1727.0,,2024-09-25,344434.0,Hyderabad-South
500263.0,1168.0,Fixed Deposit,2024-09-25,143878.0,Mumbai-West
500567.0,1375.0,Fixed Deposit,2024-09-25,309679.0,Bangalore-East
,2865.0,Savings,2024-09-25,73775.0,Bangalore-Main
502212.0,,Savings,2024-09-26,,Hyderabad-Main
502460.0,2645.0,Salary,2024-09-26,226866.0,Mumbai-Main
500286.0,1184.0,Salary,2024-09-27,447133.0,Pune-Main
501356.0,1908.0,Fixed Deposit,2024-09-27,329043.0,Bangalore-East
500028.0,1019.0,Salary,2024-09-27,329094.0,Chennai-North
501407.0,1942.0,,,102221.0,Delhi-Main
500190.0,1119.0,Fixed Deposit,2024-09-28,234863.0,Delhi-Main
502957.0,2972.0,Current,,326993.0,Chennai-North
501548.0,2040.0,Fixed Deposit,2024-09-28,,
500496.0,,Salary,2024-09-29,1972.0,Mumbai-West
500922.0,1617.0,Savings,2024-09-29,442340.0,Bangalore-Main
500889.0,1593.0,Current,2024-09-29,361985.0,Bangalore-Main
500300.0,1192.0,Current,2024-09-29,451103.0,Chennai-Main
502634.0,,Fixed Deposit,2024-09-29,133177.0,Mumbai-Main
500425.0,1276.0,Fixed Deposit,2024-09-30,213038.0,Delhi-Main
502369.0,2586.0,Fixed Deposit,2024-09-30,122604.0,
501740.0,,Fixed Deposit,2024-09-30,252671.0,Chennai-North
502273.0,,Current,2024-09-30,305543.0,Mumbai-West
501043.0,1697.0,Current,2024-09-30,257574.0,Hyderabad-Main
500633.0,1418.0,Fixed Deposit,,30294.0,Delhi-North
502090.0,2402.0,Salary,2024-10-01,49158.0,Bangalore-Main
502462.0,2646.0,Current,2024-10-01,369907.0,Chennai-Main
502270.0,2522.0,Current,2024-10-01,449785.0,Chennai-Main
502237.0,2501.0,Current,2024-10-01,191263.0,Bangalore-Main
501374.0,1920.0,Current,2024-10-02,154545.0,Pune-Central
502912.0,2942.0,Fixed Deposit,2024-10-02,104070.0,
502706.0,2804.0,Fixed Deposit,2024-10-02,214263.0,Chennai-North
501293.0,1869.0,Current,2024-10-02,376103.0,Delhi-Main
500289.0,1186.0,Salary,2024-10-03,218903.0,Bangalore-Main
500900.0,1602.0,Savings,2024-10-03,98500.0,Delhi-North
502018.0,2353.0,Savings,2024-10-03,278464.0,Pune-Central
501522.0,2021.0,Salary,2024-10-03,397512.0,Delhi-North
502738.0,,Current,2024-10-03,492988.0,Pune-Central
500216.0,,Fixed Deposit,2024-10-03,,Chennai-North
502131.0,2429.0,Current,2024-10-04,13994.0,Delhi-North
501303.0,1875.0,Savings,2024-10-05,337649.0,Delhi-North
501251.0,1841.0,Salary,2024-10-05,446630.0,Delhi-Main
500086.0,1055.0,Salary,,,Hyderabad-Main
502350.0,2573.0,Salary,2024-10-05,493718.0,Delhi-Main
502365.0,2584.0,Fixed Deposit,2024-10-05,272140.0,Bangalore-Main
503000.0,3000.0,Fixed Deposit,2024-10-06,457620.0,Pune-Main
500598.0,1395.0,Fixed Deposit,2024-10-06,170492.0,Bangalore-Main
501330.0,1892.0,Salary,2024-10-06,374319.0,Mumbai-Main
502231.0,2497.0,Fixed Deposit,2024-10-06,232505.0,Mumbai-West
500414.0,1269.0,Current,2024-10-06,410232.0,Delhi-North
502014.0,2351.0,Current,2024-10-07,443360.0,Bangalore-Main
502754.0,2839.0,Salary,2024-10-07,167586.0,Mumbai-West
500458.0,1297.0,Salary,2024-10-07,187382.0,Bangalore-Main
502093.0,2404.0,Savings,2024-10-07,495759.0,
500363.0,1235.0,Current,2024-10-08,211890.0,Hyderabad-Main
500410.0,1266.0,Current,,119373.0,Bangalore-Main
500597.0,1395.0,Salary,2024-10-08,75142.0,
501332.0,1894.0,Current,2024-10-08,298575.0,Chennai-Main
500925.0,,Current,2024-10-08,179391.0,Bangalore-Main
501922.0,,Current,2024-10-08,349906.0,Chennai-Main
,1930.0,Fixed Deposit,2024-10-09,310471.0,Chennai-North
502666.0,2779.0,Current,2024-10-09,,Pune-Central
,1773.0,Current,2024-10-09,176667.0,Hyderabad-South
500891.0,1595.0,Current,2024-10-09,136050.0,Chennai-Main
500855.0,,Current,2024-10-09,,Chennai-North
501884.0,2267.0,Fixed Deposit,2024-10-10,282438.0,Bangalore-Main
501097.0,1737.0,Salary,2024-10-10,27494.0,Hyderabad-Main
501830.0,2229.0,Current,2024-10-10,226599.0,Pune-Central
500741.0,1494.0,Savings,,,Delhi-North
500984.0,1654.0,Savings,2024-10-12,361516.0,Mumbai-West
502103.0,2410.0,,2024-10-12,8117.0,Hyderabad-South
502385.0,2598.0,Fixed Deposit,2024-10-13,45268.0,Mumbai-Main
500110.0,1068.0,Salary,2024-10-13,143966.0,Hyderabad-South
500801.0,1537.0,,2024-10-13,278296.0,Bangalore-Main
501228.0,1825.0,,2024-10-13,473556.0,Bangalore-East
500555.0,1367.0,Fixed Deposit,2024-10-13,386575.0,Pune-Central
,,Salary,2024-10-13,103143.0,Pune-Central
500336.0,,Savings,2024-10-13,62891.0,Pune-Main
501336.0,1896.0,Fixed Deposit,2024-10-14,454123.0,Mumbai-Main
500826.0,1555.0,Fixed Deposit,2024-10-14,431155.0,Bangalore-East
501394.0,1934.0,Salary,2024-10-14,191397.0,
500123.0,1076.0,Current,2024-10-14,299048.0,Pune-Main
502838.0,2894.0,Savings,2024-10-15,469656.0,Hyderabad-South
501671.0,2119.0,Savings,2024-10-15,219734.0,Delhi-North
500027.0,1018.0,Savings,2024-10-15,114804.0,Bangalore-East
501780.0,2192.0,,2024-10-15,292687.0,Delhi-North
502749.0,2835.0,Current,2024-10-16,204663.0,Bangalore-East
502727.0,,Fixed Deposit,2024-10-16,168396.0,Mumbai-West
502010.0,2349.0,Current,2024-10-17,73994.0,Pune-Main
502121.0,2422.0,Salary,2024-10-17,76685.0,Hyderabad-Main
501628.0,2093.0,Fixed Deposit,2024-10-17,436627.0,Hyderabad-Main
501113.0,1748.0,Current,2024-10-17,110969.0,
500842.0,1565.0,Current,2024-10-17,,Chennai-North
502642.0,2763.0,Savings,2024-10-18,,Pune-Central
501001.0,1666.0,Fixed Deposit,2024-10-18,476341.0,Mumbai-Main
500591.0,1391.0,Fixed Deposit,2024-10-18,142467.0,Hyderabad-Main
501702.0,2140.0,Savings,2024-10-18,76561.0,Bangalore-Main
500911.0,1610.0,Salary,2024-10-18,126702.0,Delhi-Main
502374.0,,Fixed Deposit,,272483.0,Chennai-Main
500579.0,1383.0,Current,2024-10-18,,Delhi-Main
500437.0,1282.0,Salary,2024-10-19,37111.0,Mumbai-West
,1123.0,Savings,2024-10-19,223930.0,Delhi-Main
501088.0,1731.0,Savings,2024-10-19,56482.0,Mumbai-Main
500030.0,1020.0,Savings,2024-10-20,350117.0,Pune-Central
501732.0,2164.0,,2024-10-20,,Delhi-North
500614.0,1407.0,Salary,2024-10-20,196202.0,
501242.0,1835.0,Savings,2024-10-20,408000.0,Hyderabad-Main
500783.0,1523.0,Savings,2024-10-21,172739.0,Mumbai-West
,1230.0,Salary,2024-10-21,454863.0,Pune-Main
500127.0,1079.0,Salary,2024-10-22,96492.0,Hyderabad-Main
500739.0,1493.0,Salary,2024-10-22,232871.0,Delhi-Main
500404.0,1263.0,Savings,2024-10-23,88409.0,Hyderabad-South
501510.0,2013.0,Current,2024-10-23,104141.0,Mumbai-Main
502825.0,2885.0,,2024-10-23,100985.0,Chennai-Main
501182.0,,Savings,,,Chennai-North
500640.0,1422.0,,2024-10-23,367100.0,Pune-Central
500010.0,1006.0,Savings,2024-10-24,74140.0,Pune-Main
501333.0,1894.0,Salary,2024-10-24,259895.0,Chennai-North
500531.0,1348.0,Fixed Deposit,2024-10-24,475494.0,Hyderabad-Main
502240.0,2503.0,Current,2024-10-25,171815.0,Chennai-Main
500727.0,1485.0,Fixed Deposit,2024-10-25,105934.0,Hyderabad-South
502361.0,2581.0,Savings,,488202.0,Delhi-Main
500886.0,,Current,2024-10-25,251238.0,Delhi-Main
501719.0,2153.0,Fixed Deposit,,371255.0,Hyderabad-Main
502050.0,2375.0,Fixed Deposit,2024-10-26,493300.0,Bangalore-Main
502021.0,2355.0,Current,2024-10-26,282878.0,
500478.0,1309.0,Fixed Deposit,2024-10-26,31828.0,Delhi-Main
500418.0,1272.0,Fixed Deposit,,372639.0,Bangalore-East
,2112.0,Fixed Deposit,2024-10-26,,Chennai-Main
501735.0,2166.0,Savings,2024-10-26,378428.0,Pune-Main
502580.0,2720.0,Savings,2024-10-26,75716.0,Delhi-Main
500001.0,1001.0,Current,2024-10-26,51635.0,Hyderabad-South
502773.0,2853.0,Fixed Deposit,2024-10-27,,Delhi-North
501960.0,2319.0,Fixed Deposit,,113922.0,
,1674.0,Fixed Deposit,2024-10-27,448552.0,Delhi-Main
502678.0,2787.0,Fixed Deposit,,323338.0,Pune-Main
502114.0,2418.0,Salary,2024-10-28,,Chennai-North
501168.0,1785.0,Fixed Deposit,2024-10-29,,
500661.0,1434.0,Salary,2024-10-29,189330.0,Bangalore-East
502346.0,2570.0,Savings,2024-10-29,83228.0,Chennai-North
500704.0,1465.0,,2024-10-29,,Bangalore-East
501258.0,1846.0,Fixed Deposit,2024-10-29,219620.0,Delhi-North
501316.0,1883.0,Current,2024-10-29,59112.0,Chennai-North
501119.0,,,2024-10-30,247483.0,Mumbai-West
,2644.0,Current,2024-10-30,337224.0,Hyderabad-Main
502221.0,2491.0,Savings,2024-10-31,364275.0,
502243.0,2504.0,Salary,2024-10-31,39628.0,Chennai-Main
501739.0,2168.0,Current,2024-10-31,,Bangalore-Main
502384.0,2597.0,Fixed Deposit,2024-10-31,,Hyderabad-South
500101.0,1063.0,Savings,2024-10-31,,Chennai-Main
502086.0,2399.0,Savings,2024-10-31,205794.0,Chennai-North
501159.0,,Salary,2024-11-01,157366.0,Chennai-North
500277.0,1178.0,Fixed Deposit,2024-11-01,33617.0,Bangalore-East
501826.0,2227.0,Fixed Deposit,2024-11-02,187576.0,Bangalore-East
500505.0,1327.0,Fixed Deposit,2024-11-02,2799.0,Chennai-Main
500130.0,1080.0,Salary,,266780.0,Bangalore-Main
500675.0,1445.0,Salary,2024-11-03,,Mumbai-West
502774.0,2854.0,,2024-11-03,341349.0,Hyderabad-South
500128.0,1079.0,Savings,2024-11-03,136140.0,
500756.0,1504.0,Salary,2024-11-03,421549.0,Hyderabad-South
502872.0,2918.0,Salary,2024-11-04,52984.0,Hyderabad-South
501143.0,1768.0,,2024-11-04,199099.0,Chennai-Main
502052.0,2376.0,Fixed Deposit,2024-11-04,49175.0,Chennai-Main
501154.0,1776.0,Savings,2024-11-04,114270.0,Chennai-Main
502860.0,2910.0,Salary,2024-11-04,337257.0,Delhi-North
501946.0,2312.0,Current,2024-11-05,474129.0,Delhi-Main
501997.0,,Salary,2024-11-05,402717.0,Bangalore-Main
501341.0,1899.0,Fixed Deposit,2024-11-05,,
502643.0,2764.0,Current,2024-11-05,74956.0,Delhi-North
502454.0,2642.0,Current,2024-11-05,262228.0,
500797.0,1533.0,Salary,2024-11-05,379092.0,Hyderabad-South
501552.0,2043.0,Savings,2024-11-06,109320.0,Bangalore-East
502647.0,2766.0,Current,2024-11-06,280212.0,Bangalore-Main
502649.0,2768.0,Fixed Deposit,2024-11-06,195658.0,Mumbai-Main
501002.0,1667.0,Current,2024-11-07,,Chennai-Main
500619.0,1410.0,Current,2024-11-07,95348.0,Mumbai-Main
501698.0,2137.0,Salary,2024-11-07,318289.0,Chennai-North
